,molecule_chembl_id,canonical_smiles
1001,CHEMBL370961,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccccc2)C3=O)c1
1002,CHEMBL372710,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2ccc(Cl)c(Cl)c2)C3=O)c1
1003,CHEMBL364678,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)O/C(=C\c2cc(Cl)cc(Cl)c2)C3=O)c1
1004,CHEMBL191461,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)C/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1
1005,CHEMBL363588,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1
1006,CHEMBL365136,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)CC/C(=C\c2cc(OC)c(OC)c(OC)c2)C3=O)c1
1007,CHEMBL371798,CN(CCCCCCCOc1ccc2c(c1)O/C(=C\c1cccc3ccccc13)C2=O)Cc1cccc(O)c1
1008,CHEMBL189797,CNC(=O)Oc1cccc(CN(C)CCCCCCCOc2ccc3c(c2)OCC3=O)c1
1009,CHEMBL372071,CCN(CC)CCCN1CC(=O)N(C2CC2)CC1=O
1010,CHEMBL192953,CCN(CC)CCN1CC(=O)N(CCc2ccccc2)CC1=O
1011,CHEMBL372279,CC(C)N(CCN1CC(=O)N(CCc2ccc(Cl)cc2Cl)CC1=O)C(C)C
1012,CHEMBL191315,COc1ccc(CCN2CC(=O)N(CCc3ccccn3)CC2=O)cc1OC
1013,CHEMBL191930,O=C1CN(CCN2CCCC2)C(=O)CN1CCCn1ccnc1
1014,CHEMBL434948,CC1CCCCN1CCCN1CC(=O)N(CCc2ccc(F)cc2)CC1=O
1015,CHEMBL190152,O=C1CN(CCN2CCOCC2)C(=O)CN1CCC(c1ccccc1)c1ccccc1
1016,CHEMBL372262,CCOC(=O)c1c(C)c(N2CCN(C)CC2)nc2ccccc12
1017,CHEMBL191084,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)N(C)Cc1ccccc1
1018,CHEMBL32823,c1ccc2c(NCCCCCCCNc3c4c(nc5ccccc35)CCCC4)c3c(nc2c1)CCCC3
1019,CHEMBL195418,Cc1c(Cl)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1020,CHEMBL195241,Cc1c(N2CCN(C)CC2)nc2ccccc2c1C(=O)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1021,CHEMBL192682,O=C(CCCCC1CCSS1)NCCNc1c2c(nc3ccccc13)CCCC2
1022,CHEMBL195179,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3ccccc13)CCCC2
1023,CHEMBL424833,O=C(CCCCC1CCSS1)NCCCCNc1c2c(nc3ccccc13)CCCC2
1024,CHEMBL425739,O=C(CCCCC1CCSS1)NCCCCCNc1c2c(nc3ccccc13)CCCC2
1025,CHEMBL278963,O=C(CCCCC1CCSS1)NCCCCCCNc1c2c(nc3ccccc13)CCCC2
1026,CHEMBL195067,O=C(CCCCC1CCSS1)NCCCCCCCNc1c2c(nc3ccccc13)CCCC2
1027,CHEMBL194823,O=C(CCCCC1CCSS1)NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1028,CHEMBL363391,Nc1c2c(nc3cc(Cl)ccc13)CC(CNC(=O)CCCCC1CCSS1)CC2
1029,CHEMBL191758,NCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1030,CHEMBL134342,O=C(O)CCCC[C@@H]1CCSS1
1031,CHEMBL555666,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
1032,CHEMBL557155,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
1033,CHEMBL534932,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6ccccc46)CCCC5)c3C(C1)C2.Cl.Cl
1034,CHEMBL2113368,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6ccccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
1035,CHEMBL555214,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
1036,CHEMBL538573,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
1037,CHEMBL539599,CC1=CC2Cc3nc4cc(Cl)ccc4c(NCCCCCCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3C(C1)C2.Cl.Cl
1038,CHEMBL2113367,CC1=C[C@@H]2Cc3nc4cc(Cl)ccc4c(NCCCN(C)CCCCNc4c5c(nc6cc(Cl)ccc46)CCCC5)c3[C@H](C1)C2.Cl.Cl.Cl
1039,CHEMBL536047,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2.Cl
1040,CHEMBL371276,COc1cc2ccnc3c2c(c1OC)COC3=O
1041,CHEMBL196401,C=CCC1(O)OCc2c(OC)c(OC)cc3ccnc1c23
1042,CHEMBL196116,C=CCC1(OC)OCc2c(OC)c(OC)cc3ccnc1c23
1043,CHEMBL371006,COc1cc2ccnc3c2c(c1OC)COC3(CC(O)CO)OC
1044,CHEMBL196177,COc1cc2ccnc3c2c(c1OC)COC3(CCCO)OC
1045,CHEMBL196699,COc1cc2ccnc3c2c(c1OC)COC3(O)CC(O)CO
1046,CHEMBL371651,COc1cc2ccnc3c2c(c1OC)C(Br)OC3=O
1047,CHEMBL370561,COc1cc2cc[n+](C)c3c2c(c1OC)C(Br)OC3=O
1048,CHEMBL1385,COc1ccc2c3c1O[C@H]1C[C@@H](O)C=C[C@@]31CCNC2
1049,CHEMBL194372,CN[C@@H](CCOc1ccc([N+](=O)[O-])cc1)c1ccc(OC(=O)N(C)C)cc1
1050,CHEMBL197696,CN(C)C(=O)Oc1ccc2c(c1)C=CCN(C)[C@@H]2CCOc1ccc([N+](=O)[O-])cc1
1051,CHEMBL199670,O=C(CCCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccccc12
1052,CHEMBL370807,O=C(CCCCCNc1c2c(nc3ccccc13)CCCC2)NCCc1c[nH]c2ccc(O)cc12
1053,CHEMBL372202,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5cc(Cl)cc(Cl)c35)CCCC4)c2c1
1054,CHEMBL382260,COc1ccc2[nH]cc(CCNC(=O)CCCCCCNc3c4c(nc5ccccc35)CCCC4)c2c1
1055,CHEMBL199585,O=C(CCCCCCNc1c2c(nc3cc(Cl)cc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12
1056,CHEMBL202661,O=C(CCCCCNc1c2c(nc3cccc(Cl)c13)CCCC2)NCCc1c[nH]c2ccccc12
1057,CHEMBL381499,O=C(CCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2)NCCc1c[nH]c2ccccc12
1058,CHEMBL204895,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2
1059,CHEMBL382207,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CCO[C@@H]2N3C)cc1
1060,CHEMBL205335,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C
1061,CHEMBL205895,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C
1062,CHEMBL381926,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C
1063,CHEMBL205940,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1N2C
1064,CHEMBL205231,CNC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1N2C
1065,CHEMBL381782,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C
1066,CHEMBL205340,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN(C)[C@@H]1N2C
1067,CHEMBL382351,CNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCN(C)[C@H]1N2C
1068,CHEMBL205321,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@]2(C)CO[C@@H](C2)O3)cc1
1069,CHEMBL207777,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2
1070,CHEMBL378404,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2
1071,CHEMBL205967,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CO[C@@H](C1)O2
1072,CHEMBL380830,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CO[C@H](C1)O2
1073,CHEMBL206237,CC(C)c1ccc(NC(=O)Oc2ccc3c(c2)[C@@]2(C)CCO[C@H]2O3)cc1
1074,CHEMBL206093,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2
1075,CHEMBL426674,Cc1ccccc1NC(=O)Oc1ccc2c(c1)[C@]1(C)CCO[C@@H]1O2
1076,CHEMBL377283,CCNC(=O)Oc1ccc2c(c1)[C@@]1(C)CCO[C@H]1O2
1077,CHEMBL494887,CC(C)NP(=O)(NC(C)C)OP(=O)(NC(C)C)NC(C)C
1078,CHEMBL464538,C=CC[N+](C)(C)c1ccc(CCC(=O)CCc2ccc([N+](C)(C)CC=C)cc2)cc1.[Br-].[Br-]
1079,CHEMBL383242,COc1ccc(CC2=[N+](C)CCc3cc(OC)c(OC)cc32)cc1OC
1080,CHEMBL19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
1081,CHEMBL207931,COc1ccc(C(O)c2nccc3cc(OC)c(OC)cc23)cc1OC
1082,CHEMBL208132,COc1cc2ccnc(C(O)c3ccccc3OC)c2cc1OC
1083,CHEMBL211383,CCC[C@@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O
1084,CHEMBL211500,CCC[C@@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O
1085,CHEMBL211450,CCC[C@@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O
1086,CHEMBL212526,CCC[C@H](CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O
1087,CHEMBL378763,CCC[C@H](CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O
1088,CHEMBL378762,CCC[C@H](CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O
1089,CHEMBL379950,CCCC(CC1(c2nnc(Cc3ccccc3)o2)CCCC1)C(=O)O
1090,CHEMBL212374,CCCC(CC1(c2nnc(-c3ccc(=O)n(Cc4ccccc4)c3)o2)CCCC1)C(=O)O
1091,CHEMBL213281,CCc1nnc(NC(=O)C2(CC(CCC(C)C)C(=O)O)CCCC2)s1
1092,CHEMBL379065,CCc1nnc(NC(=O)C2(CC(CCc3ccccc3)C(=O)O)CCCC2)s1
1093,CHEMBL212001,CCc1nnc(NC(=O)C2(CCC(=O)O)CCCC2)s1
1094,CHEMBL212220,CCCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O
1095,CHEMBL439508,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(N)=O)CC2)CCCC1)C(=O)O
1096,CHEMBL213861,CCCC(CC1(C(=O)N[C@@H]2CC[C@H](C(N)=O)C2)CCCC1)C(=O)O
1097,CHEMBL377041,CCCC(CC1(C(=O)N[C@@H]2CCN(Cc3ccccc3)C2)CCCC1)C(=O)O
1098,CHEMBL212105,CCCC(CC1(C(=O)NC2CCCC(C(=O)N(C)C)C2)CCCC1)C(=O)O
1099,CHEMBL213240,CCCC(CC1(C(=O)N[C@H]2CC[C@@H](C(=O)N(C)C)CC2)CCCC1)C(=O)O
1100,CHEMBL211529,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2CCC)CCCC1)C(=O)O
1101,CHEMBL213404,CCCC(CC1(C(=O)N[C@@H]2CCCC[C@@H]2Cc2ccccc2)CCCC1)C(=O)O
1102,CHEMBL377618,CCCC(CC1(C(=O)NCc2nnc(C)s2)CCCC1)C(=O)O
1103,CHEMBL212377,CCCC(CC1(C(=O)Nc2nnc(CC3CC3)s2)CCCC1)C(=O)O
1104,CHEMBL379935,CCCC(CC1(C(=O)Nc2nnc(Cc3ccccc3)s2)CCCC1)C(=O)O
1105,CHEMBL213964,CCCC(CC1(C(=O)Nc2nnc(CC(C)C)s2)CCCC1)C(=O)O
1106,CHEMBL379563,CCCC(CC1(C(=O)Nc2nnc(-c3ccccc3)s2)CCCC1)C(=O)O
1107,CHEMBL214160,CCCC(CC1(C(=O)Nc2nncs2)CCCC1)C(=O)O
1108,CHEMBL213944,CCCC(CC1(C(=O)Nc2ccc(=O)n(Cc3ccccc3)c2)CCCC1)C(=O)O
1109,CHEMBL212771,CCCC(CC1(C(=O)Nc2cc(Cc3ccccc3)ccn2)CCCC1)C(=O)O
1110,CHEMBL211652,CCCCc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)c1
1111,CHEMBL211596,CCCC(CC1(C(=O)Nc2ccccn2)CCCC1)C(=O)O
1112,CHEMBL211943,CCCC(CC1(C(=O)Nc2ccc(OC)nn2)CCCC1)C(=O)O
1113,CHEMBL211897,CCCNc1ccnc(NC(=O)C2(CC(CCC)C(=O)O)CCCC2)n1
1114,CHEMBL208888,CCCC(CC1(C(=O)Nc2cn(CC)nn2)CCCC1)C(=O)O
1115,CHEMBL377431,CCCC(CC1(C(=O)N[C@H](CO)Cc2ccccc2)CCCC1)C(=O)O
1116,CHEMBL212572,CCCC(CC1(C(=O)Nc2nnc(CC)s2)CCCC1)C(=O)O
1117,CHEMBL376425,CCCC(CC1(C(=O)NC2Cc3ccccc3C2)CCCC1)C(=O)O
1118,CHEMBL377037,CCCC(CC1(C(=O)NC2(CO)Cc3ccccc3C2)CCCC1)C(=O)O
1119,CHEMBL378050,CCCC(CC1(C(=O)N[C@H](C)c2ccccc2)CCCC1)C(=O)O
1120,CHEMBL212065,CCCC(CC1(C(=O)NC2(CO)CCCC2)CCCC1)C(=O)O
1121,CHEMBL209493,CCCC(CC1(C(=O)Nc2nnc(C)s2)CCCC1)C(=O)O
1122,CHEMBL386053,CCCC(CC1(C(=O)NCc2ccc3c(c2)OCO3)CCCC1)C(=O)O
1123,CHEMBL211471,CN(C)C(=O)Oc1cccc([N+](C)(C)C)c1.COS(=O)(=O)[O-]
1124,CHEMBL209392,N#Cc1ccccc1-c1ccc(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1
1125,CHEMBL209924,COc1cc(Br)c(CN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)cc1OC
1126,CHEMBL212162,Cc1cc2c(cc1CN1CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC1)OCO2
1127,CHEMBL212111,CC1=C(CCN2CCN(C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)C(=O)C2CCCCC2=N1
1128,CHEMBL209863,Cc1nc2ccccn2c(=O)c1CCN1CCN(C(c2ccc(F)cc2)c2ccc(F)cc2)CC1
1129,CHEMBL427232,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCC3)CC2)cc1
1130,CHEMBL211520,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCCCC3)CC2)cc1
1131,CHEMBL380050,Fc1ccc(C(c2ccc(F)cc2)N2CCN(CCN3CCOCC3)CC2)cc1
1132,CHEMBL384563,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NC=O
1133,CHEMBL415799,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2N
1134,CHEMBL386541,CC1=CC2Cc3nc4cc(Cl)ccc4c(N)c3C(C1)C2NS(C)(=O)=O
1135,CHEMBL219262,COc1cc(C(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1136,CHEMBL219264,COc1cc(CCC(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1137,CHEMBL219316,COc1cc(CCC(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1138,CHEMBL384886,COc1cc(CCC(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1139,CHEMBL220141,COc1cc(CCC(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1140,CHEMBL445846,COc1cc(CCC(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1141,CHEMBL219911,COc1cc(CCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1142,CHEMBL374981,COc1cc(C(=O)NCCCCCCCCC(=O)NNc2c3c(cc4ccccc24)CCCC3)cc(OC)c1OC
1143,CHEMBL216159,COc1cc(C(=O)NCCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1144,CHEMBL219569,COc1cc(C(=O)NCCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1145,CHEMBL434378,COc1cc(C(=O)NCCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1146,CHEMBL219550,COc1cc(C(=O)NCCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1147,CHEMBL219063,COc1cc(C(=O)NCCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1148,CHEMBL266045,COc1cc(C(=O)NCCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1149,CHEMBL385269,COc1cc(C(=O)NCC(=O)NNc2c3c(nc4ccccc24)CCCC3)cc(OC)c1OC
1150,CHEMBL374184,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(OC)cc1)CCCC3
1151,CHEMBL218940,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc(OC)c1)CCCC3
1152,CHEMBL436302,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1OC)CCCC3
1153,CHEMBL219406,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(C)cc1)CCCC3
1154,CHEMBL219405,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc([N+](=O)[O-])cc1)CCCC3
1155,CHEMBL220294,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1cccc([N+](=O)[O-])c1)CCCC3
1156,CHEMBL219400,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1[N+](=O)[O-])CCCC3
1157,CHEMBL219172,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccc(F)cc1)CCCC3
1158,CHEMBL218939,CCOC(=O)C1=C(C)Nc2nc3c(c(N)c2C1c1ccccc1)CCCC3
1159,CHEMBL266084,COc1ccc2[nH]c3c(c2c1)CCNC3
1160,CHEMBL221811,COc1ccc2[nH]c3c(c2c1)CCNC3C
1161,CHEMBL80619,COc1ccc2[nH]c3cnccc3c2c1
1162,CHEMBL221794,COc1ccc2c(c1)c1ccncc1n2C
1163,CHEMBL278193,COc1ccc2[nH]c3c(C)nccc3c2c1
1164,CHEMBL376011,Oc1ccc2[nH]c3cnccc3c2c1
1165,CHEMBL373674,Cn1c2ccc(O)cc2c2ccncc21
1166,CHEMBL376012,Cc1nccc2c1[nH]c1ccc(O)cc12
1167,CHEMBL220849,Cc1nccc2c3cc(O)ccc3n(C)c12
1168,CHEMBL220959,COc1ccc2c(c1)c1cc[n+](C)c(C)c1n2C
1169,CHEMBL441868,Cc1c2c(cc[n+]1C)c1cc(O)ccc1n2C
1170,CHEMBL375862,Cc1c2[nH]c3ccc(O)cc3c2cc[n+]1C
1171,CHEMBL373651,Cn1c2ccc(O)cc2c2cc[n+](C)cc21
1172,CHEMBL220905,C[n+]1ccc2c(c1)[nH]c1ccc(O)cc12
1173,CHEMBL374729,COc1ccc2[nH]c3c(C)[n+](C)ccc3c2c1
1174,CHEMBL385778,COc1ccc2c(c1)c1cc[n+](C)cc1n2C
1175,CHEMBL376434,COc1ccc2[nH]c3c[n+](C)ccc3c2c1
1176,CHEMBL375077,COc1ccc2c(c1)c1ccnc(C)c1n2C
1177,CHEMBL71851,COc1cc2ccc(=O)oc2cc1O
1178,CHEMBL500996,COc1ccccc1CNCCCCCCNCCCCCCCCNCCCCCCNCc1ccccc1OC.Cl.Cl.Cl.Cl
1179,CHEMBL611732,CCN(CCCCCCNc1ccc(CCc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC
1180,CHEMBL222037,CCN(CCCCCCNc1ccc(Cc2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC
1181,CHEMBL222044,CCN(CCCCCCNc1ccc(-c2ccc(NCCCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC
1182,CHEMBL222043,CC[N+](C)(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.[I-].[I-]
1183,CHEMBL221992,CC[N+](C)(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-]
1184,CHEMBL19949,CC[N+](C)(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCC[N+](C)(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.[I-].[I-]
1185,CHEMBL222875,CCN(CCCCCC(=O)Nc1ccc(CCc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O
1186,CHEMBL222818,CCN(CCCCCC(=O)Nc1ccc(Cc2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O
1187,CHEMBL222340,CCN(CCCCCC(=O)Nc1ccc(-c2ccc(NC(=O)CCCCCN(CC)Cc3ccccc3OC)cc2)cc1)Cc1ccccc1OC.O=C(O)C(=O)O
1188,CHEMBL222378,CCN(CCCCCC(=O)N1CCC(CCCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O
1189,CHEMBL387394,CCN(CCCCCC(=O)N1CCC(CCC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O
1190,CHEMBL222946,CCN(CCCCCC(=O)N1CCC(CC2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O
1191,CHEMBL222904,CCN(CCCCCC(=O)N1CCC(C2CCN(C(=O)CCCCCN(CC)Cc3ccccc3OC)CC2)CC1)Cc1ccccc1OC.O=C(O)C(=O)O
1192,CHEMBL385130,CCN(CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(CC)Cc1ccccc1OC)Cc1ccccc1OC.O=C(O)C(=O)O
1193,CHEMBL222856,COc1ccccc1CN(C)CCCCCC(=O)N(C)CCCCCCCCN(C)C(=O)CCCCCN(C)Cc1ccccc1OC.O=C(O)C(=O)O
1194,CHEMBL225567,O=C(CCc1c[nH]c2ccccc12)NCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1195,CHEMBL225198,O=C(CCc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1196,CHEMBL223443,O=C(Cc1c[nH]c2ccccc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1197,CHEMBL225326,O=C(Cc1c[nH]c2ccc(Br)cc12)NCCCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1198,CHEMBL225021,O=C(CCCc1c[nH]c2ccccc12)NCCCCCNc1c2c(nc3cc(Cl)ccc13)CCCC2
1199,CHEMBL225610,CN(CCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1200,CHEMBL224553,CCN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1OC
1201,CHEMBL387849,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c(OC)c1OC
1202,CHEMBL225615,COc1ccc(OC)c(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1
1203,CHEMBL389668,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1OC
1204,CHEMBL224811,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1[N+](=O)[O-]
1205,CHEMBL225638,Cc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1
1206,CHEMBL223652,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccc(Cl)cc1
1207,CHEMBL375976,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1cccc(Cl)c1
1208,CHEMBL225453,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1Cl
1209,CHEMBL225396,COc1ccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)cc1
1210,CHEMBL225451,COc1cccc(CN(C)CCCCCCCOc2ccc3c(=O)c4ccccc4oc3c2)c1
1211,CHEMBL376186,COc1ccccc1CN(C)CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1
1212,CHEMBL390083,COc1ccccc1CN(C)CCCOc1ccc2c(=O)c3ccccc3oc2c1
1213,CHEMBL224981,COc1cc2oc3cc(OCCCCCCCN(C)Cc4ccccc4)ccc3c(=O)c2cc1OC
1214,CHEMBL225366,COc1ccc2c(=O)c3ccc(OCCCCCCCN(C)Cc4ccccc4)cc3oc2c1
1215,CHEMBL224555,CN(CCCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1216,CHEMBL224347,CN(CCCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1217,CHEMBL390598,CN(CCCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1218,CHEMBL427090,CN(CCCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1219,CHEMBL224469,CN(CCCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1220,CHEMBL224433,CN(CCCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1221,CHEMBL390737,CN(CCCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1222,CHEMBL427249,CN(CCCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1223,CHEMBL225611,CN(CCCCOc1ccc2c(=O)c3ccccc3oc2c1)Cc1ccccc1
1224,CHEMBL376327,C[C@H]1C=C2N3CC[C@@H](O)C24[C@H](CC(=O)[C@H]4C[C@H](O)C3)C1
